t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
0,288,1,8.3,0,11.58484848,0.97,360,1.1
1,288,2,7.8,0,11.42727273,0.98,360,1.1
2,288,3,6.7,0,11.33939394,1,360,1.1
3,288,4,7,0,11.29393939,1,360,1.1
4,288,5,7,0,11.29393939,1,360,1.1
5,288,6,6.5,0,11.24848485,1,360,1.1
6,288,7,6.3,22.44444444,11.2,1,360,1.1
7,288,8,7.9,224.4444444,11.15151515,1,360,1.1
8,288,9,9.4,493.7777778,11.11212121,1,360,1.1
9,288,10,11.2,583.5555556,11.01515152,1,360,1.1
10,288,11,12.8,819.2222222,10.77575758,0.95,360,1.1
11,288,12,14.2,864.1111111,10.56969697,0.63,360,1.1
12,288,13,12.9,976.3333333,10.36060606,0.59,360,1.1
13,288,14,12.7,460.1111111,10.15151515,0.6,360,1.1
14,288,15,12.7,415.2222222,9.972727273,0.59,360,1.1
15,288,16,12.9,314.2222222,9.784848485,0.6,360,1.1
16,288,17,11.5,67.33333333,9.596969697,0.63,360,1.1
17,288,18,8.3,0,9.439393939,0.76,360,1.1
18,288,19,7.9,0,9.345454545,0.89,360,1.1
19,288,20,8,0,9.254545455,0.94,360,1.1
20,288,21,7.4,0,9.142424242,0.96,360,1.1
21,288,22,7.2,0,9.021212121,0.98,360,1.1
22,288,23,7.7,0,8.9,0.99,360,1.1
23,288,24,8,0,8.790909091,1,360,1.1
24,289,1,8.6,0,8.748484848,1,360,2
25,289,2,8.4,0,8.784848485,1,360,2
26,289,3,8.1,0,8.875757576,1,360,2
27,289,4,7,0,9.006060606,1,360,2
28,289,5,6.4,0,9.221212121,1,360,2
29,289,6,5.5,0,9.427272727,1,360,2
30,289,7,5.9,44.88888889,9.618181818,1,360,2
31,289,8,7.8,291.7777778,9.818181818,1,360,2
32,289,9,9.9,561.1111111,9.960606061,1,360,2
33,289,10,11.3,751.8888889,10.02727273,0.98,360,2
34,289,11,12.1,695.7777778,10.00909091,0.83,360,2
35,289,12,13.8,875.3333333,9.942424242,0.75,360,2
36,289,13,13.8,796.7777778,9.8,0.7,360,2
37,289,14,13.3,662.1111111,9.603030303,0.66,360,2
38,289,15,13.1,538.6666667,9.412121212,0.61,360,2
39,289,16,11,258.1111111,9.23030303,0.72,360,2
40,289,17,10.1,22.44444444,9.033333333,0.78,360,2
41,289,18,8.8,0,8.851515152,0.85,360,2
42,289,19,9,0,8.706060606,0.9,360,2
43,289,20,8.1,0,8.66969697,0.94,360,2
44,289,21,7.7,0,8.627272727,0.96,360,2
45,289,22,6.6,0,8.563636364,0.97,360,2
46,289,23,6.7,0,8.515151515,0.99,360,2
47,289,24,6.2,0,8.481818182,1,360,2
48,290,1,6.9,0,8.512121212,1,360,2.5
49,290,2,6.7,0,8.578787879,1,360,2.5
50,290,3,7.1,0,8.681818182,1,360,2.5
51,290,4,6.5,0,8.827272727,1,360,2.5
52,290,5,5.9,0,8.957575758,1,360,2.5
53,290,6,5.8,0,9.178787879,1,360,2.5
54,290,7,6.1,33.66666667,9.424242424,1,360,2.5
55,290,8,8.7,258.1111111,9.660606061,1,360,2.5
56,290,9,10.2,538.6666667,9.863636364,1,360,2.5
57,290,10,12,785.5555556,9.966666667,0.9,360,2.5
58,290,11,13.2,953.8888889,9.972727273,0.73,360,2.5
59,290,12,12.4,673.3333333,9.93030303,0.67,360,2.5
60,290,13,14.3,763.1111111,9.866666667,0.63,360,2.5
61,290,14,14.5,897.7777778,9.727272727,0.6,360,2.5
62,290,15,13.3,448.8888889,9.603030303,0.64,360,2.5
63,290,16,12.6,190.7777778,9.490909091,0.69,360,2.5
64,290,17,11.2,78.55555556,9.378787879,0.75,360,2.5
65,290,18,10.1,0,9.324242424,0.81,360,2.5
66,290,19,9.9,0,9.306060606,0.83,360,2.5
67,290,20,10,0,9.312121212,0.81,360,2.5
68,290,21,9.2,0,9.315151515,0.82,360,2.5
69,290,22,9.7,0,9.354545455,0.84,360,2.5
70,290,23,9.6,0,9.409090909,0.82,360,2.5
71,290,24,9.4,0,9.496969697,0.82,360,2.5
72,291,1,9.2,0,9.590909091,0.83,360,5
73,291,2,9.5,0,9.727272727,0.82,360,5
74,291,3,9,0,9.912121212,0.83,360,5
75,291,4,9.1,0,10.12727273,0.84,360,5
76,291,5,9.4,0,10.35454545,0.83,360,5
77,291,6,9.5,0,10.63939394,0.84,360,5
78,291,7,9.5,11.22222222,10.94242424,0.84,360,5
79,291,8,9.8,89.77777778,11.25151515,0.86,360,5
80,291,9,10.7,202,11.54242424,0.86,360,5
81,291,10,13,606,11.74848485,0.83,360,5
82,291,11,13.8,886.5555556,11.9030303,0.77,360,5
83,291,12,14.6,460.1111111,11.9969697,0.78,360,5
84,291,13,15.9,763.1111111,12.04545455,0.73,360,5
85,291,14,15.9,381.5555556,12.11818182,0.74,360,5
86,291,15,16,280.5555556,12.12424242,0.74,360,5
87,291,16,15.7,112.2222222,12.10909091,0.76,360,5
88,291,17,15.5,22.44444444,12.13636364,0.76,360,5
89,291,18,15.3,0,12.18484848,0.78,360,5
90,291,19,15.1,0,12.27272727,0.81,360,5
91,291,20,14.8,0,12.39090909,0.79,360,5
92,291,21,14.8,0,12.51818182,0.8,360,5
93,291,22,14.5,0,12.63030303,0.84,360,5
94,291,23,14,0,12.74242424,0.9,360,5
95,291,24,14.2,0,12.83333333,0.94,360,5
96,292,1,14.2,0,12.95454545,0.97,360,4.8
97,292,2,14.1,0,13.09393939,0.98,360,4.8
98,292,3,14,0,13.26060606,0.99,360,4.8
99,292,4,14.1,0,13.48787879,0.99,360,4.8
100,292,5,13.7,0,13.73636364,0.97,360,4.8
101,292,6,12.9,0,13.98181818,0.97,360,4.8
102,292,7,12.7,0,14.22121212,0.99,360,4.8
103,292,8,13.6,78.55555556,14.42727273,0.99,360,4.8
104,292,9,14,336.6666667,14.62727273,0.94,360,4.8
105,292,10,14.7,314.2222222,14.80606061,0.86,360,4.8
106,292,11,17,976.3333333,14.96363636,0.74,360,4.8
107,292,12,17.2,886.5555556,15.04848485,0.7,360,4.8
108,292,13,17.2,718.2222222,15.10909091,0.72,360,4.8
109,292,14,17.3,594.7777778,15.15151515,0.73,360,4.8
110,292,15,16.3,314.2222222,15.14545455,0.8,360,4.8
111,292,16,16.1,134.6666667,15.11818182,0.84,360,4.8
112,292,17,15.7,33.66666667,15.08484848,0.83,360,4.8
113,292,18,15.9,0,15.06666667,0.78,360,4.8
114,292,19,15.8,0,15.06060606,0.77,360,4.8
115,292,20,15.8,0,15.05151515,0.79,360,4.8
116,292,21,16,0,15.04545455,0.81,360,4.8
117,292,22,15.7,0,15.08181818,0.83,360,4.8
118,292,23,15,0,15.09393939,0.86,360,4.8
119,292,24,14.9,0,15.10606061,0.87,360,4.8
120,293,1,15.1,0,15.13030303,0.9,360,5.2
121,293,2,15.3,0,15.14848485,0.93,360,5.2
122,293,3,15,0,15.16060606,0.94,360,5.2
123,293,4,14.9,0,15.16060606,0.94,360,5.2
124,293,5,16,0,15.16363636,0.93,360,5.2
125,293,6,15.2,0,15.18484848,0.91,360,5.2
126,293,7,14.9,11.22222222,15.22121212,0.54,360,5.2
127,293,8,14.8,78.55555556,15.28484848,0.74,360,5.2
128,293,9,14.8,134.6666667,15.35757576,0.78,360,5.2
129,293,10,14.6,112.2222222,15.38181818,0.81,360,5.2
130,293,11,14.1,145.8888889,15.39090909,0.89,360,5.2
131,293,12,14.1,145.8888889,15.36666667,0.95,360,5.2
132,293,13,14.8,112.2222222,15.23030303,0.96,360,5.2
133,293,14,14.9,78.55555556,15.05454545,0.97,360,5.2
134,293,15,15,78.55555556,14.85454545,0.96,360,5.2
135,293,16,15.1,33.66666667,14.64242424,0.93,360,5.2
136,293,17,14.4,0,14.46969697,0.93,360,5.2
137,293,18,14.3,0,14.28181818,0.93,360,5.2
138,293,19,13.9,0,14.1,0.9,360,5.2
139,293,20,12.5,0,13.89393939,0.8,360,5.2
140,293,21,11.4,0,13.68484848,0.87,360,5.2
141,293,22,10.6,0,13.47272727,0.91,360,5.2
142,293,23,10.3,0,13.24545455,0.87,360,5.2
143,293,24,10.6,0,13.03333333,0.85,360,5.2
144,294,1,9.9,0,12.86060606,0.86,360,6.3
145,294,2,9.7,0,12.71818182,0.85,360,6.3
146,294,3,9.1,0,12.55757576,0.89,360,6.3
147,294,4,8.9,0,12.40909091,0.89,360,6.3
148,294,5,8.8,0,12.28181818,0.89,360,6.3
149,294,6,8.5,0,12.16969697,0.91,360,6.3
150,294,7,8.7,11.22222222,12.05151515,0.93,360,6.3
151,294,8,9.3,78.55555556,11.98181818,0.93,360,6.3
152,294,9,10.2,168.3333333,11.94848485,0.87,360,6.3
153,294,10,9.8,123.4444444,11.94242424,0.89,360,6.3
154,294,11,10.4,123.4444444,11.95454545,0.96,360,6.3
155,294,12,10.8,134.6666667,11.93333333,0.97,360,6.3
156,294,13,11.2,112.2222222,11.91212121,0.97,360,6.3
157,294,14,12.1,89.77777778,11.9030303,0.97,360,6.3
158,294,15,12.9,44.88888889,11.83333333,0.97,360,6.3
159,294,16,13.8,22.44444444,11.76666667,0.97,360,6.3
160,294,17,14.6,0,11.69090909,0.96,360,6.3
161,294,18,15.2,0,11.6,0.98,360,6.3
162,294,19,13.9,0,11.52727273,0.98,360,6.3
163,294,20,13.4,0,11.45151515,0.99,360,6.3
164,294,21,13.8,0,11.38484848,0.97,360,6.3
165,294,22,12.5,0,11.33636364,0.81,360,6.3
166,294,23,12.7,0,11.3030303,0.82,360,6.3
167,294,24,12.5,0,11.28484848,0.83,360,6.3
168,295,1,12.1,0,11.31212121,0.85,360,5.6
169,295,2,12,0,11.36666667,0.85,360,5.6
170,295,3,11.8,0,11.47575758,0.81,360,5.6
171,295,4,11.7,0,11.59393939,0.8,360,5.6
172,295,5,10.9,0,11.62121212,0.77,360,5.6
173,295,6,10.3,0,11.75757576,0.79,360,5.6
174,295,7,10,22.44444444,11.88181818,0.83,360,5.6
175,295,8,11.2,224.4444444,11.97575758,0.8,360,5.6
176,295,9,12.4,527.4444444,12.06666667,0.78,360,5.6
177,295,10,13.5,774.3333333,12.10606061,0.77,360,5.6
178,295,11,13.6,808,12.07878788,0.71,360,5.6
179,295,12,10,359.1111111,12.06363636,0.92,360,5.6
180,295,13,13.4,864.1111111,12.00606061,0.72,360,5.6
181,295,14,12.9,606,11.93030303,0.77,360,5.6
182,295,15,11.6,269.3333333,11.83939394,0.8,360,5.6
183,295,16,11.7,246.8888889,11.71515152,0.8,360,5.6
184,295,17,10.6,67.33333333,11.56969697,0.81,360,5.6
185,295,18,9.3,0,11.3969697,0.83,360,5.6
186,295,19,9.3,0,11.17878788,0.83,360,5.6
187,295,20,8.5,0,10.92424242,0.87,360,5.6
188,295,21,8.3,0,10.70606061,0.89,360,5.6
189,295,22,8.2,0,10.48484848,0.9,360,5.6
190,295,23,8,0,10.25151515,0.93,360,5.6
191,295,24,8.1,0,10.06969697,0.91,360,5.6
192,296,1,8.1,0,9.915151515,0.92,360,4
193,296,2,7.4,0,9.784848485,0.94,360,4
194,296,3,6.8,0,9.693939394,0.95,360,4
195,296,4,6.7,0,9.645454545,0.96,360,4
196,296,5,6.1,0,9.63030303,0.96,360,4
197,296,6,6.1,0,9.572727273,0.97,360,4
198,296,7,6.5,11.22222222,9.551515152,0.96,360,4
199,296,8,7.6,179.5555556,9.609090909,0.95,360,4
200,296,9,8.2,112.2222222,9.575757576,0.95,360,4
201,296,10,9.1,325.4444444,9.484848485,0.92,360,4
202,296,11,10.4,493.7777778,9.348484848,0.88,360,4
203,296,12,11.3,650.8888889,9.178787879,0.83,360,4
204,296,13,9.8,482.5555556,8.993939394,0.88,360,4
205,296,14,10.2,336.6666667,8.924242424,0.84,360,4
206,296,15,12.2,493.7777778,8.745454545,0.67,360,4
207,296,16,8.9,89.77777778,8.584848485,0.92,360,4
208,296,17,8.2,11.22222222,8.454545455,0.95,360,4
209,296,18,7.9,0,8.321212121,0.96,360,4
210,296,19,7.9,0,8.245454545,0.94,360,4
211,296,20,7.5,0,8.221212121,0.95,360,4
212,296,21,7.7,0,8.206060606,0.93,360,4
213,296,22,7.5,0,8.215151515,0.91,360,4
214,296,23,7.6,0,8.251515152,0.9,360,4
215,296,24,7.3,0,8.3,0.92,360,4
216,297,1,7.3,0,8.387878788,0.92,360,7.2
217,297,2,8.1,0,8.512121212,0.92,360,7.2
218,297,3,8.5,0,8.645454545,0.91,360,7.2
219,297,4,8.8,0,8.818181818,0.91,360,7.2
220,297,5,8.8,0,9.033333333,0.92,360,7.2
221,297,6,9.5,0,9.266666667,0.92,360,7.2
222,297,7,9.8,11.22222222,9.518181818,0.9,360,7.2
223,297,8,10.9,190.7777778,9.76969697,0.89,360,7.2
224,297,9,12.2,482.5555556,10.0030303,0.83,360,7.2
225,297,10,12.5,437.6666667,10.19090909,0.84,360,7.2
226,297,11,13.1,437.6666667,10.36060606,0.8,360,7.2
227,297,12,13.9,583.5555556,10.5030303,0.73,360,7.2
228,297,13,14.4,448.8888889,10.5969697,0.74,360,7.2
229,297,14,14.4,516.2222222,10.66060606,0.73,360,7.2
230,297,15,14.4,359.1111111,10.75757576,0.73,360,7.2
231,297,16,14.2,78.55555556,10.84242424,0.73,360,7.2
232,297,17,13.8,11.22222222,10.86969697,0.77,360,7.2
233,297,18,13.8,0,11.00909091,0.78,360,7.2
234,297,19,13.8,0,11.16969697,0.8,360,7.2
235,297,20,13.5,0,11.34545455,0.83,360,7.2
236,297,21,13.4,0,11.53636364,0.85,360,7.2
237,297,22,13,0,11.75454545,0.88,360,7.2
238,297,23,13,0,11.99393939,0.89,360,7.2
239,297,24,13.1,0,12.24545455,0.89,360,7.2
240,298,1,13.5,0,12.4969697,0.9,360,7.2
241,298,2,13.5,0,12.77575758,0.91,360,7.2
242,298,3,13.7,0,13.07272727,0.93,360,7.2
243,298,4,14.2,0,13.34242424,0.94,360,7.2
244,298,5,14.7,0,13.61818182,0.96,360,7.2
245,298,6,15.6,0,13.89393939,0.94,360,7.2
246,298,7,15.8,0,14.16666667,0.94,360,7.2
247,298,8,15.9,44.88888889,14.37575758,0.91,360,7.2
248,298,9,16.5,112.2222222,14.56363636,0.88,360,7.2
249,298,10,17.1,213.2222222,14.71212121,0.86,360,7.2
250,298,11,17,179.5555556,14.81212121,0.87,360,7.2
251,298,12,17.6,224.4444444,14.86969697,0.84,360,7.2
252,298,13,17.9,426.4444444,14.86666667,0.83,360,7.2
253,298,14,17.8,269.3333333,14.78181818,0.85,360,7.2
254,298,15,16.4,101,14.66363636,0.93,360,7.2
255,298,16,16,89.77777778,14.54242424,0.83,360,7.2
256,298,17,15.8,22.44444444,14.43030303,0.82,360,7.2
257,298,18,15.5,0,14.33333333,0.89,360,7.2
258,298,19,14.4,0,14.25454545,0.96,360,7.2
259,298,20,13,0,14.17878788,0.97,360,7.2
260,298,21,11.1,0,14.09090909,0.98,360,7.2
261,298,22,10.5,0,14,0.98,360,7.2
262,298,23,10.4,0,13.90909091,0.98,360,7.2
263,298,24,10.7,0,13.80606061,0.98,360,7.2
264,299,1,11,0,13.69393939,0.97,360,5.8
265,299,2,11.2,0,13.6,0.97,360,5.8
266,299,3,11.3,0,13.49090909,0.95,360,5.8
267,299,4,10.9,0,13.41818182,0.87,360,5.8
268,299,5,10.5,0,13.36969697,0.85,360,5.8
269,299,6,10.4,0,13.30909091,0.83,360,5.8
270,299,7,9.6,0,13.24242424,0.8,360,5.8
271,299,8,9.3,78.55555556,13.11212121,0.9,360,5.8
272,299,9,10,235.6666667,12.94545455,0.87,360,5.8
273,299,10,9.9,336.6666667,12.75151515,0.86,360,5.8
274,299,11,11.1,516.2222222,12.52121212,0.8,360,5.8
275,299,12,12.1,886.5555556,12.26363636,0.72,360,5.8
276,299,13,12.2,516.2222222,12.00606061,0.61,360,5.8
277,299,14,12.5,852.8888889,11.72121212,0.6,360,5.8
278,299,15,11.3,460.1111111,11.42121212,0.58,360,5.8
279,299,16,10.3,168.3333333,11.13333333,0.67,360,5.8
280,299,17,9.5,33.66666667,10.88181818,0.72,360,5.8
281,299,18,8.9,0,10.63030303,0.72,360,5.8
282,299,19,8.6,0,10.37878788,0.72,360,5.8
283,299,20,8.5,0,10.14242424,0.76,360,5.8
284,299,21,8.2,0,9.948484848,0.8,360,5.8
285,299,22,8,0,9.8,0.83,360,5.8
286,299,23,8.3,0,9.712121212,0.81,360,5.8
287,299,24,8.1,0,9.648484848,0.82,360,5.8
288,300,1,7.7,0,9.56969697,0.85,360,4.5
289,300,2,7.5,0,9.5,0.87,360,4.5
290,300,3,7.7,0,9.4,0.86,360,4.5
291,300,4,8,0,9.312121212,0.86,360,4.5
292,300,5,8.1,0,9.196969697,0.87,360,4.5
293,300,6,8.2,0,9.151515152,0.88,360,4.5
294,300,7,8.4,0,9.121212121,0.9,360,4.5
295,300,8,7.8,33.66666667,9.103030303,0.95,360,4.5
296,300,9,8.4,56.11111111,9.103030303,0.96,360,4.5
297,300,10,7.7,67.33333333,9.078787879,0.96,360,4.5
298,300,11,8.3,67.33333333,9.018181818,0.95,360,4.5
299,300,12,7.5,89.77777778,8.957575758,0.95,360,4.5
300,300,13,9.4,202,8.854545455,0.93,360,4.5
301,300,14,9.5,134.6666667,8.712121212,0.92,360,4.5
302,300,15,9.8,145.8888889,8.575757576,0.89,360,4.5
303,300,16,9.6,157.1111111,8.412121212,0.89,360,4.5
304,300,17,8.5,11.22222222,8.287878788,0.89,360,4.5
305,300,18,8,0,8.187878788,0.93,360,4.5
306,300,19,7.9,0,8.115151515,0.94,360,4.5
307,300,20,7.7,0,8.066666667,0.95,360,4.5
308,300,21,7.4,0,8.042424242,0.95,360,4.5
309,300,22,7.7,0,8.036363636,0.96,360,4.5
310,300,23,7.1,0,8.045454545,0.97,360,4.5
311,300,24,7.2,0,8.060606061,0.96,360,4.5
312,301,1,7,0,8.072727273,0.97,360,5.4
313,301,2,7.1,0,8.109090909,0.98,360,5.4
314,301,3,7.3,0,8.160606061,0.97,360,5.4
315,301,4,7.8,0,8.227272727,0.97,360,5.4
316,301,5,8.3,0,8.296969697,0.96,360,5.4
317,301,6,8.5,0,8.360606061,0.95,360,5.4
318,301,7,8.5,0,8.415151515,0.95,360,5.4
319,301,8,8.7,78.55555556,8.472727273,0.95,360,5.4
320,301,9,9.3,179.5555556,8.53030303,0.94,360,5.4
321,301,10,9.4,202,8.615151515,0.95,360,5.4
322,301,11,9.7,347.8888889,8.690909091,0.94,360,5.4
323,301,12,10,269.3333333,8.790909091,0.95,360,5.4
324,301,13,10.1,303,8.881818182,0.95,360,5.4
325,301,14,9.9,145.8888889,8.990909091,0.95,360,5.4
326,301,15,10.1,78.55555556,9.048484848,0.96,360,5.4
327,301,16,10.3,22.44444444,9.106060606,0.96,360,5.4
328,301,17,10.6,0,9.172727273,0.95,360,5.4
329,301,18,10.9,0,9.263636364,0.95,360,5.4
330,301,19,11,0,9.4,0.94,360,5.4
331,301,20,11.3,0,9.539393939,0.91,360,5.4
332,301,21,11.1,0,9.63030303,0.93,360,5.4
333,301,22,11.3,0,9.7,0.94,360,5.4
334,301,23,11.4,0,9.766666667,0.93,360,5.4
335,301,24,12,0,9.803030303,0.96,360,5.4
336,301,1,12.6,0,9.860606061,0.97,360,3.7
337,301,2,13,0,9.933333333,0.95,360,3.7
338,301,3,12.6,0,10.01818182,0.87,360,3.7
339,301,4,10.9,0,10.10909091,0.88,360,3.7
340,301,5,10,0,10.21515152,0.86,360,3.7
341,301,6,9.6,0,10.30606061,0.89,360,3.7
342,301,7,8.9,0,10.37878788,0.93,360,3.7
343,301,8,9,44.88888889,10.44848485,0.9,360,3.7
344,301,9,9.6,190.7777778,10.48787879,0.89,360,3.7
345,301,10,9.8,291.7777778,10.46363636,0.83,360,3.7
346,301,11,10.1,280.5555556,10.38181818,0.77,360,3.7
347,301,12,10.8,527.4444444,10.26666667,0.74,360,3.7
348,301,13,10.8,650.8888889,10.16666667,0.68,360,3.7
349,301,14,10.7,673.3333333,10.06666667,0.6,360,3.7
350,301,15,10.8,404,9.963636364,0.62,360,3.7
351,301,16,9.8,202,9.860606061,0.68,360,3.7
352,301,17,7.9,33.66666667,9.745454545,0.73,360,3.7
353,301,18,6.6,0,9.612121212,0.79,360,3.7
354,301,19,5.6,0,9.454545455,0.85,360,3.7
355,301,20,6.4,0,9.293939394,0.83,360,3.7
356,301,21,6.7,0,9.103030303,0.83,360,3.7
357,301,22,6.7,0,8.915151515,0.83,360,3.7
358,301,23,6.5,0,8.693939394,0.83,360,3.7
359,301,24,6.3,0,8.475757576,0.83,360,3.7
360,302,1,5.9,0,8.321212121,0.86,360,3.9
361,302,2,5.4,0,8.166666667,0.88,360,3.9
362,302,3,5.6,0,8.036363636,0.88,360,3.9
363,302,4,4.7,0,7.912121212,0.89,360,3.9
364,302,5,5.1,0,7.8,0.89,360,3.9
365,302,6,3.8,0,7.754545455,0.91,360,3.9
366,302,7,4.1,11.22222222,7.763636364,0.93,360,3.9
367,302,8,6.3,145.8888889,7.763636364,0.83,360,3.9
368,302,9,6.9,246.8888889,7.76969697,0.8,360,3.9
369,302,10,8.3,314.2222222,7.772727273,0.79,360,3.9
370,302,11,8.9,359.1111111,7.793939394,0.79,360,3.9
371,302,12,8.9,157.1111111,7.83030303,0.78,360,3.9
372,302,13,9.4,280.5555556,7.86969697,0.79,360,3.9
373,302,14,10.3,370.3333333,7.881818182,0.77,360,3.9
374,302,15,9.6,190.7777778,7.845454545,0.87,360,3.9
375,302,16,9.1,78.55555556,7.803030303,0.92,360,3.9
376,302,17,9.1,11.22222222,7.757575758,0.95,360,3.9
377,302,18,10.3,0,7.739393939,0.95,360,3.9
378,302,19,11,0,7.778787879,0.95,360,3.9
379,302,20,11.4,0,7.851515152,0.93,360,3.9
380,302,21,11.2,0,7.945454545,0.87,360,3.9
381,302,22,9.6,0,8.006060606,0.86,360,3.9
382,302,23,9.3,0,8.054545455,0.86,360,3.9
383,302,24,9.3,0,8.103030303,0.87,360,3.9
384,303,1,9.2,0,8.157575758,0.87,360,6.3
385,303,2,9.2,0,8.251515152,0.86,360,6.3
386,303,3,9,0,8.384848485,0.85,360,6.3
387,303,4,8.7,0,8.548484848,0.82,360,6.3
388,303,5,8.4,0,8.724242424,0.82,360,6.3
389,303,6,8.3,0,8.927272727,0.81,360,6.3
390,303,7,8.3,0,9.115151515,0.8,360,6.3
391,303,8,8.3,89.77777778,9.348484848,0.78,360,6.3
392,303,9,9.4,381.5555556,9.542424242,0.73,360,6.3
393,303,10,10.3,707,9.639393939,0.7,360,6.3
394,303,11,10.8,864.1111111,9.7,0.67,360,6.3
395,303,12,11.4,785.5555556,9.687878788,0.63,360,6.3
396,303,13,11.4,785.5555556,9.651515152,0.62,360,6.3
397,303,14,11.3,448.8888889,9.596969697,0.58,360,6.3
398,303,15,11.5,359.1111111,9.518181818,0.57,360,6.3
399,303,16,10.5,179.5555556,9.403030303,0.64,360,6.3
400,303,17,9.5,22.44444444,9.303030303,0.72,360,6.3
401,303,18,8.9,0,9.206060606,0.75,360,6.3
402,303,19,7.9,0,9.1,0.79,360,6.3
403,303,20,7.7,0,8.942424242,0.83,360,6.3
404,303,21,7.1,0,8.760606061,0.86,360,6.3
405,303,22,6.8,0,8.56969697,0.88,360,6.3
406,303,23,6.5,0,8.393939394,0.9,360,6.3
407,303,24,6.3,0,8.272727273,0.92,360,6.3
408,304,1,5.9,0,8.166666667,0.91,360,2.9
409,304,2,5.6,0,8.06969697,0.92,360,2.9
410,304,3,5.1,0,8.018181818,0.93,360,2.9
411,304,4,5,0,7.981818182,0.94,360,2.9
412,304,5,5.1,0,7.981818182,0.93,360,2.9
413,304,6,5.4,0,8.015151515,0.93,360,2.9
414,304,7,5.6,0,8.060606061,0.94,360,2.9
415,304,8,5.8,22.44444444,8.090909091,0.95,360,2.9
416,304,9,6.1,44.88888889,8.084848485,0.95,360,2.9
417,304,10,7.5,190.7777778,8.039393939,0.95,360,2.9
418,304,11,8,347.8888889,7.912121212,0.89,360,2.9
419,304,12,9,314.2222222,7.721212121,0.77,360,2.9
420,304,13,9.8,684.5555556,7.521212121,0.68,360,2.9
421,304,14,9.9,482.5555556,7.278787879,0.67,360,2.9
422,304,15,9.3,347.8888889,7.03030303,0.68,360,2.9
423,304,16,8.1,179.5555556,6.784848485,0.71,360,2.9
424,304,17,6.8,11.22222222,6.515151515,0.77,360,2.9
425,304,18,5.2,0,6.272727273,0.83,360,2.9
426,304,19,4,0,6.021212121,0.87,360,2.9
427,304,20,4.2,0,5.790909091,0.89,360,2.9
428,304,21,3.4,0,5.596969697,0.9,360,2.9
429,304,22,3.2,0,5.390909091,0.92,360,2.9
430,304,23,3.2,0,5.190909091,0.93,360,2.9
431,304,24,2.6,0,5.006060606,0.95,360,2.9
432,305,1,2.5,0,4.887878788,0.96,360,3.6
433,305,2,1.2,0,4.836363636,0.98,360,3.6
434,305,3,1.3,0,4.86969697,0.99,360,3.6
435,305,4,1.5,0,4.957575758,0.99,360,3.6
436,305,5,0.9,0,5.1,0.99,360,3.6
437,305,6,0.5,0,5.248484848,0.99,360,3.6
438,305,7,0.7,0,5.387878788,0.99,360,3.6
439,305,8,2.6,213.2222222,5.509090909,0.99,360,3.6
440,305,9,4.6,482.5555556,5.6,0.88,360,3.6
441,305,10,7,662.1111111,5.651515152,0.76,360,3.6
442,305,11,8.5,841.6666667,5.678787879,0.69,360,3.6
443,305,12,9.8,897.7777778,5.660606061,0.63,360,3.6
444,305,13,9.9,841.6666667,5.618181818,0.59,360,3.6
445,305,14,9.7,650.8888889,5.557575758,0.62,360,3.6
446,305,15,9.4,426.4444444,5.487878788,0.65,360,3.6
447,305,16,8.6,190.7777778,5.406060606,0.71,360,3.6
448,305,17,7.5,11.22222222,5.351515152,0.77,360,3.6
449,305,18,7,0,5.336363636,0.79,360,3.6
450,305,19,6.9,0,5.360606061,0.78,360,3.6
451,305,20,6.6,0,5.433333333,0.8,360,3.6
452,305,21,7,0,5.551515152,0.78,360,3.6
453,305,22,7.5,0,5.660606061,0.76,360,3.6
454,305,23,7.2,0,5.803030303,0.79,360,3.6
455,305,24,7.5,0,5.93030303,0.81,360,3.6
456,306,1,7.6,0,6.084848485,0.83,360,2.9
457,306,2,7.6,0,6.287878788,0.84,360,2.9
458,306,3,7.6,0,6.509090909,0.87,360,2.9
459,306,4,7.9,0,6.796969697,0.88,360,2.9
460,306,5,7.8,0,7.109090909,0.89,360,2.9
461,306,6,8.1,0,7.436363636,0.89,360,2.9
462,306,7,7.4,11.22222222,7.775757576,0.91,360,2.9
463,306,8,8.3,89.77777778,8.048484848,0.89,360,2.9
464,306,9,9.3,359.1111111,8.315151515,0.89,360,2.9
465,306,10,9.8,246.8888889,8.503030303,0.88,360,2.9
466,306,11,10.7,314.2222222,8.615151515,0.84,360,2.9
467,306,12,11.6,594.7777778,8.642424242,0.81,360,2.9
468,306,13,12.3,359.1111111,8.572727273,0.78,360,2.9
469,306,14,12.1,314.2222222,8.503030303,0.77,360,2.9
470,306,15,9.5,89.77777778,8.409090909,0.9,360,2.9
471,306,16,9.5,134.6666667,8.309090909,0.89,360,2.9
472,306,17,8.8,0,8.221212121,0.95,360,2.9
473,306,18,8.3,0,8.115151515,0.95,360,2.9
474,306,19,7.9,0,7.966666667,0.98,360,2.9
475,306,20,6.2,0,7.83030303,0.98,360,2.9
476,306,21,7.5,0,7.690909091,0.99,360,2.9
477,306,22,6.8,0,7.542424242,0.99,360,2.9
478,306,23,6.4,0,7.390909091,0.99,360,2.9
479,306,24,6.5,0,7.2,1,360,2.9
480,307,1,5.1,0,7.072727273,1,360,2.3
481,307,2,2.6,0,7.054545455,1,360,2.3
482,307,3,2.5,0,7.115151515,1,360,2.3
